Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;ES;SAO MATEUS;AUTO POSTO KM 35 LTDA.; 05.512.362/0001-85;RODOVIA MIGUEL CURRY CARNEIRO;S/N;KM 35;SEDE;29930-000;GASOLINA;05/07/2017;3,87;;R$ / litro;ALESAT
SE;ES;SAO MATEUS;AUTO POSTO KM 35 LTDA.; 05.512.362/0001-85;RODOVIA MIGUEL CURRY CARNEIRO;S/N;KM 35;SEDE;29930-000;DIESEL;05/07/2017;3,17;;R$ / litro;ALESAT
SE;ES;SAO MATEUS;AUTO POSTO KM 35 LTDA.; 05.512.362/0001-85;RODOVIA MIGUEL CURRY CARNEIRO;S/N;KM 35;SEDE;29930-000;DIESEL S10;05/07/2017;3,28;;R$ / litro;ALESAT
SE;ES;SAO MATEUS;POSTO PIONEIRO LTDA; 27.403.385/0001-94;RODOVIA BR 101 NORTE;S/N;KM 65;SEDE;29930-000;GASOLINA;05/07/2017;3,79;3,0906;R$ / litro;BRANCA
SE;ES;SAO MATEUS;POSTO PIONEIRO LTDA; 27.403.385/0001-94;RODOVIA BR 101 NORTE;S/N;KM 65;SEDE;29930-000;DIESEL;05/07/2017;3,09;2,5003;R$ / litro;BRANCA
SE;ES;SAO MATEUS;POSTO PIONEIRO LTDA; 27.403.385/0001-94;RODOVIA BR 101 NORTE;S/N;KM 65;SEDE;29930-000;DIESEL S10;05/07/2017;3,26;2,5679;R$ / litro;BRANCA
SE;ES;SAO MATEUS;POSTO ORIENTE YPIRANGA LTDA; 28.475.762/0001-63;ROD GOVERNADOR MARIO COVAS;1963;;NOVO HORIZONTE;29930-000;GASOLINA;05/07/2017;3,69;;R$ / litro;BRANCA
SE;ES;SAO MATEUS;POSTO ORIENTE YPIRANGA LTDA; 28.475.762/0001-63;ROD GOVERNADOR MARIO COVAS;1963;;NOVO HORIZONTE;29930-000;DIESEL;05/07/2017;2,999;;R$ / litro;BRANCA
SE;ES;SAO MATEUS;POSTO ORIENTE YPIRANGA LTDA; 28.475.762/0001-63;ROD GOVERNADOR MARIO COVAS;1963;;NOVO HORIZONTE;29930-000;DIESEL S10;05/07/2017;3,099;;R$ / litro;BRANCA
SE;ES;SAO MATEUS;POSTO DAMIANI LTDA.; 03.348.196/0001-06;RODOVIA OTOVARINO DUARTE SANTOS,;S/N;KM 1;FORNO VELHO;29930-010;GASOLINA;05/07/2017;3,69;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SAO MATEUS;POSTO DAMIANI LTDA.; 03.348.196/0001-06;RODOVIA OTOVARINO DUARTE SANTOS,;S/N;KM 1;FORNO VELHO;29930-010;ETANOL;05/07/2017;3,49;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SAO MATEUS;POSTO DAMIANI LTDA.; 03.348.196/0001-06;RODOVIA OTOVARINO DUARTE SANTOS,;S/N;KM 1;FORNO VELHO;29930-010;DIESEL;05/07/2017;3,09;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SAO MATEUS;POSTO DAMIANI LTDA.; 03.348.196/0001-06;RODOVIA OTOVARINO DUARTE SANTOS,;S/N;KM 1;FORNO VELHO;29930-010;DIESEL S10;05/07/2017;3,19;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SAO MATEUS;FERNANDES E QUEIROZ LTDA -ME; 03.308.283/0001-21;AVENIDA JOAO XXIII;1801;;BOA VISTA;29931-225;GASOLINA;05/07/2017;3,69;;R$ / litro;ATLÂNTICA
SE;ES;SAO MATEUS;FERNANDES E QUEIROZ LTDA -ME; 03.308.283/0001-21;AVENIDA JOAO XXIII;1801;;BOA VISTA;29931-225;DIESEL;05/07/2017;2,94;;R$ / litro;ATLÂNTICA
SE;ES;SAO MATEUS;AUTO POSTO BOA VISTA LTDA; 01.844.150/0001-44;AVENIDA JOAO XXIII;1339;;BOA VISTA;29931-225;GASOLINA;05/07/2017;3,69;;R$ / litro;ALESAT
SE;ES;SAO MATEUS;AUTO POSTO BOA VISTA LTDA; 01.844.150/0001-44;AVENIDA JOAO XXIII;1339;;BOA VISTA;29931-225;DIESEL;05/07/2017;3,09;;R$ / litro;ALESAT
SE;ES;SERRA;GEGEL AUTO POSTO LTDA; 05.738.923/0001-69;ESTRADA LARANJEIRAS/JACARAIPE;S/N;KM 1,5;CIVIT II / CARAPINA;29168-030;GASOLINA;06/07/2017;3,45;3,1539;R$ / litro;RAIZEN
SE;ES;SERRA;GEGEL AUTO POSTO LTDA; 05.738.923/0001-69;ESTRADA LARANJEIRAS/JACARAIPE;S/N;KM 1,5;CIVIT II / CARAPINA;29168-030;ETANOL;06/07/2017;3,19;;R$ / litro;RAIZEN
SE;ES;SERRA;GEGEL AUTO POSTO LTDA; 05.738.923/0001-69;ESTRADA LARANJEIRAS/JACARAIPE;S/N;KM 1,5;CIVIT II / CARAPINA;29168-030;DIESEL;06/07/2017;2,98;2,5931;R$ / litro;RAIZEN
SE;ES;SERRA;GEGEL AUTO POSTO LTDA; 05.738.923/0001-69;ESTRADA LARANJEIRAS/JACARAIPE;S/N;KM 1,5;CIVIT II / CARAPINA;29168-030;DIESEL S10;06/07/2017;3,09;2,6838;R$ / litro;RAIZEN
SE;ES;SERRA;POSTO CANOA DERIVADOS DE PETROLEO LTDA; 05.393.247/0001-39;AVENIDA BRASILIA;575;;PORTO CANOA;29168-600;GASOLINA;06/07/2017;3,45;3,1481;R$ / litro;ALESAT
SE;ES;SERRA;POSTO CANOA DERIVADOS DE PETROLEO LTDA; 05.393.247/0001-39;AVENIDA BRASILIA;575;;PORTO CANOA;29168-600;ETANOL;06/07/2017;3,19;;R$ / litro;ALESAT
SE;ES;SERRA;POSTO CANOA DERIVADOS DE PETROLEO LTDA; 05.393.247/0001-39;AVENIDA BRASILIA;575;;PORTO CANOA;29168-600;DIESEL;06/07/2017;2,98;2,5531;R$ / litro;ALESAT
SE;ES;SERRA;POSTO SB LTDA ME; 04.994.796/0001-04;AVENIDA BRASILIA;S/N;LOTE 1 E 2 QUADRA A;PLANICIE DA SERRA;29168-000;GASOLINA;06/07/2017;3,49;3,1583;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;POSTO SB LTDA ME; 04.994.796/0001-04;AVENIDA BRASILIA;S/N;LOTE 1 E 2 QUADRA A;PLANICIE DA SERRA;29168-000;ETANOL;06/07/2017;3,19;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;POSTO SB LTDA ME; 04.994.796/0001-04;AVENIDA BRASILIA;S/N;LOTE 1 E 2 QUADRA A;PLANICIE DA SERRA;29168-000;DIESEL;06/07/2017;2,99;2,651;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;TASCO COMERCIO E REPRESENTACOES LTDA; 39.404.942/0001-70;RODOVIA BR 101 NORTE;S/N;KM 274;CARAPINA;29164-874;GASOLINA;06/07/2017;3,499;3,1631;R$ / litro;RAIZEN
SE;ES;SERRA;TASCO COMERCIO E REPRESENTACOES LTDA; 39.404.942/0001-70;RODOVIA BR 101 NORTE;S/N;KM 274;CARAPINA;29164-874;ETANOL;06/07/2017;3,199;;R$ / litro;RAIZEN
SE;ES;SERRA;TASCO COMERCIO E REPRESENTACOES LTDA; 39.404.942/0001-70;RODOVIA BR 101 NORTE;S/N;KM 274;CARAPINA;29164-874;DIESEL;06/07/2017;2,999;2,5831;R$ / litro;RAIZEN
SE;ES;SERRA;TASCO COMERCIO E REPRESENTACOES LTDA; 39.404.942/0001-70;RODOVIA BR 101 NORTE;S/N;KM 274;CARAPINA;29164-874;DIESEL S10;06/07/2017;3,099;2,6839;R$ / litro;RAIZEN
SE;ES;SERRA;AUTO SERVIÇO OLIVA LTDA; 32.492.498/0001-43;AVENIDA DESEMBARGADOR MARIO NUNES;1691;ESQ. AV. BRASIL 16;CARAPINA;29162-010;GASOLINA;06/07/2017;3,49;3,1451;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;AUTO SERVIÇO OLIVA LTDA; 32.492.498/0001-43;AVENIDA DESEMBARGADOR MARIO NUNES;1691;ESQ. AV. BRASIL 16;CARAPINA;29162-010;ETANOL;06/07/2017;3,29;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;AUTO SERVIÇO OLIVA LTDA; 32.492.498/0001-43;AVENIDA DESEMBARGADOR MARIO NUNES;1691;ESQ. AV. BRASIL 16;CARAPINA;29162-010;DIESEL;06/07/2017;2,99;2,6539;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;AUTO SERVIÇO OLIVA LTDA; 32.492.498/0001-43;AVENIDA DESEMBARGADOR MARIO NUNES;1691;ESQ. AV. BRASIL 16;CARAPINA;29162-010;DIESEL S10;06/07/2017;3,09;2,651;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;POSTO VALPARAISO LTDA.; 30.564.025/0001-89;AVENIDA GUARAPARI;297;;PQ RES VALPARAISO;29166-110;GASOLINA;06/07/2017;3,42;3,0731;R$ / litro;BRANCA
SE;ES;SERRA;POSTO VALPARAISO LTDA.; 30.564.025/0001-89;AVENIDA GUARAPARI;297;;PQ RES VALPARAISO;29166-110;ETANOL;06/07/2017;3,19;;R$ / litro;BRANCA
SE;ES;SERRA;POSTO VALPARAISO LTDA.; 30.564.025/0001-89;AVENIDA GUARAPARI;297;;PQ RES VALPARAISO;29166-110;DIESEL;06/07/2017;2,98;2,4773;R$ / litro;BRANCA
SE;ES;SERRA;ARARA AZUL REDE DE POSTOS LTDA.; 04.145.589/0007-62;RODOVIA VITORIA JACARAIPE;S/N;KM 2,3;CHACARA PARREIRAL;29164-906;GASOLINA;06/07/2017;3,45;3,1639;R$ / litro;RAIZEN
SE;ES;SERRA;ARARA AZUL REDE DE POSTOS LTDA.; 04.145.589/0007-62;RODOVIA VITORIA JACARAIPE;S/N;KM 2,3;CHACARA PARREIRAL;29164-906;ETANOL;06/07/2017;3,19;;R$ / litro;RAIZEN
SE;ES;SERRA;ARARA AZUL REDE DE POSTOS LTDA.; 04.145.589/0007-62;RODOVIA VITORIA JACARAIPE;S/N;KM 2,3;CHACARA PARREIRAL;29164-906;DIESEL;06/07/2017;2,99;2,5939;R$ / litro;RAIZEN
SE;ES;SERRA;POSTO NOVO HORIZONTE LTDA; 01.766.076/0001-95;AVENIDA BRASIL;675;;NOVO HORIZONTE;29163-331;GASOLINA;06/07/2017;3,49;3,1701;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO NOVO HORIZONTE LTDA; 01.766.076/0001-95;AVENIDA BRASIL;675;;NOVO HORIZONTE;29163-331;ETANOL;06/07/2017;3,29;;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO NOVO HORIZONTE LTDA; 01.766.076/0001-95;AVENIDA BRASIL;675;;NOVO HORIZONTE;29163-331;DIESEL;06/07/2017;2,99;2,4596;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO NOVO HORIZONTE LTDA; 01.766.076/0001-95;AVENIDA BRASIL;675;;NOVO HORIZONTE;29163-331;DIESEL S10;06/07/2017;3,09;2,571;R$ / litro;IPIRANGA
SE;ES;SERRA;POSTO COLISEU LTDA; 01.425.947/0001-07;AVENIDA DESEMBARGADOR MARIO SILVA;1637;;JARDIM LIMOEIRO;29163-170;GASOLINA;06/07/2017;3,45;3,1539;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;POSTO COLISEU LTDA; 01.425.947/0001-07;AVENIDA DESEMBARGADOR MARIO SILVA;1637;;JARDIM LIMOEIRO;29163-170;ETANOL;06/07/2017;3,19;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;SERRA;POSTO COLISEU LTDA; 01.425.947/0001-07;AVENIDA DESEMBARGADOR MARIO SILVA;1637;;JARDIM LIMOEIRO;29163-170;DIESEL;06/07/2017;2,99;2,5638;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA.; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;GASOLINA;06/07/2017;3,45;3,1621;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA.; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;ETANOL;06/07/2017;3,19;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ARARA AZUL REDE DE POSTOS LTDA.; 04.145.589/0011-49;AVENIDA FRANCISCO LACERDA AQUIAR;530;;ITAPARICA;29102-022;DIESEL S10;06/07/2017;3,09;2,691;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ITAPARICA PETROLEO E COMERCIO LTDA; 01.635.041/0001-17;RODOVIA DO SOL;45;LOTE: 01 E 02, QUADRA: 09, : LOTEAMENTO ITAPARICA,;PRAIA DE ITAPARICA;29102-023;GASOLINA;06/07/2017;3,499;3,1731;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ITAPARICA PETROLEO E COMERCIO LTDA; 01.635.041/0001-17;RODOVIA DO SOL;45;LOTE: 01 E 02, QUADRA: 09, : LOTEAMENTO ITAPARICA,;PRAIA DE ITAPARICA;29102-023;ETANOL;06/07/2017;3,199;;R$ / litro;RAIZEN
SE;ES;VILA VELHA;ITAPARICA PETROLEO E COMERCIO LTDA; 01.635.041/0001-17;RODOVIA DO SOL;45;LOTE: 01 E 02, QUADRA: 09, : LOTEAMENTO ITAPARICA,;PRAIA DE ITAPARICA;29102-023;DIESEL S10;06/07/2017;3,099;2,6973;R$ / litro;RAIZEN
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;GASOLINA;06/07/2017;3,49;3,1671;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;ETANOL;06/07/2017;3,29;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;VILA VELHA;POSTO PERIM LTDA; 01.496.517/0001-86;RUA SANTA LEOPOLDINA;1650;;ITAPARICA;29102-040;DIESEL S10;06/07/2017;3,09;2,6471;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;VILA VELHA;AUTO POSTO JUPTER LTDA; 39.324.744/0001-05; RODV DO SOL;SN;KM 1 5;ITAPARICA;29102-020;GASOLINA;06/07/2017;3,49;3,1631;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;VILA VELHA;AUTO POSTO JUPTER LTDA; 39.324.744/0001-05; RODV DO SOL;SN;KM 1 5;ITAPARICA;29102-020;DIESEL S10;06/07/2017;3,199;2,651;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;ES;VILA VELHA;POSTO COSTA AZUL LTDA; 31.772.304/0001-09;RUA IBITIRAMA;220;;PRAIA DE ITAPARICA;29102-130;GASOLINA;06/07/2017;3,49;3,1631;R$ / litro;BRANCA
SE;ES;VILA VELHA;POSTO COSTA AZUL LTDA; 31.772.304/0001-09;RUA IBITIRAMA;220;;PRAIA DE ITAPARICA;29102-130;ETANOL;06/07/2017;3,29;;R$ / litro;BRANCA
SE;ES;VILA VELHA;POSTO COSTA AZUL LTDA; 31.772.304/0001-09;RUA IBITIRAMA;220;;PRAIA DE ITAPARICA;29102-130;DIESEL S10;06/07/2017;3,19;2,6631;R$ / litro;BRANCA
SE;ES;VILA VELHA;AUTO  SERVIÇO LORENÇÃO LTDA; 30.544.795/0001-60;RUA CEARÁ;1519;;PRAIA DA COSTA;29101-290;GASOLINA;06/07/2017;3,499;3,1789;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;AUTO  SERVIÇO LORENÇÃO LTDA; 30.544.795/0001-60;RUA CEARÁ;1519;;PRAIA DA COSTA;29101-290;ETANOL;06/07/2017;3,299;;R$ / litro;IPIRANGA
SE;ES;VILA VELHA;AUTO  SERVIÇO LORENÇÃO LTDA; 30.544.795/0001-60;RUA CEARÁ;1519;;PRAIA DA COSTA;29101-290;DIESEL S10;06/07/2017;3,099;2,5796;R$ / litro;IPIRANGA
